Município;UF;Cdufmun;DATA;Escala de cor;Número de registros;População;Índice de isolamento
Caieiras;SP;3509007;16/04/2020;>50-60%;1;101470;55%
Cajamar;SP;3509205;16/04/2020;>50-60%;1;76801;56%
Campo Limpo Paulista;SP;3509601;16/04/2020;>50-60%;1;84650;55%
Caraguatatuba;SP;3510500;16/04/2020;>50-60%;1;121532;58%
Catanduva;SP;3511102;16/04/2020;>40-50%;1;121862;40%
Cotia;SP;3513009;16/04/2020;>50-60%;1;249210;53%
Cruzeiro;SP;3513405;16/04/2020;>50-60%;1;82238;59%
Cubatão;SP;3513504;16/04/2020;>40-50%;1;130705;49%
Embu das Artes;SP;3515004;16/04/2020;>40-50%;1;273726;50%
Ferraz de Vasconcelos;SP;3515707;16/04/2020;>50-60%;1;194276;52%
Franca;SP;3516200;16/04/2020;>40-50%;1;353187;45%
Francisco Morato;SP;3516309;16/04/2020;>50-60%;1;175844;51%
Franco da Rocha;SP;3516408;16/04/2020;>50-60%;1;154489;53%
Guaratinguetá;SP;3518404;16/04/2020;>50-60%;1;121798;53%
Guarujá;SP;3518701;16/04/2020;>50-60%;1;320459;54%
Hortolândia;SP;3519071;16/04/2020;>50-60%;1;230851;50%
Ibiúna;SP;3519709;16/04/2020;>50-60%;1;78878;57%
Indaiatuba;SP;3520509;16/04/2020;>50-60%;1;251627;51%
Itanhaém;SP;3522109;16/04/2020;>50-60%;1;101816;58%
Itapecerica da Serra;SP;3522208;16/04/2020;>50-60%;1;175693;56%
Itapetininga;SP;3522307;16/04/2020;>40-50%;1;163901;50%
Itapeva;SP;3522406;16/04/2020;>40-50%;1;94354;45%
Itapevi;SP;3522505;16/04/2020;>50-60%;1;237700;52%
Itapira;SP;3522604;16/04/2020;>50-60%;1;74773;52%
Itaquaquecetuba;SP;3523107;16/04/2020;>50-60%;1;370821;55%
Itatiba;SP;3523404;16/04/2020;>40-50%;1;120858;46%
Itu;SP;3523909;16/04/2020;>40-50%;1;173939;47%
Jaboticabal;SP;3524303;16/04/2020;>40-50%;1;77263;42%
Jacareí;SP;3524402;16/04/2020;>50-60%;1;233662;52%
Jandira;SP;3525003;16/04/2020;>50-60%;1;124937;50%
Jaú;SP;3525300;16/04/2020;>40-50%;1;150252;48%
Leme;SP;3526704;16/04/2020;>40-50%;1;103391;50%
Limeira;SP;3526902;16/04/2020;>40-50%;1;306114;41%
Lins;SP;3527108;16/04/2020;>40-50%;1;78013;46%
Lorena;SP;3527207;16/04/2020;>60-70%;1;88706;61%
Mairiporã;SP;3528502;16/04/2020;>50-60%;1;100179;58%
Marília;SP;3529005;16/04/2020;>40-50%;1;238882;45%
Matão;SP;3529302;16/04/2020;>40-50%;1;83170;45%
Mogi Guaçu;SP;3530706;16/04/2020;>40-50%;1;151888;49%
Mogi Mirim;SP;3530805;16/04/2020;>50-60%;1;93189;50%
Ourinhos;SP;3534708;16/04/2020;>50-60%;1;113542;51%
Paulínia;SP;3536505;16/04/2020;>40-50%;1;109424;49%
Pindamonhangaba;SP;3538006;16/04/2020;>50-60%;1;168328;56%
Pirassununga;SP;3539301;16/04/2020;>50-60%;1;76409;53%
Poá;SP;3539806;16/04/2020;>50-60%;1;117452;56%
Praia Grande;SP;3541000;16/04/2020;>50-60%;1;325073;50%
Presidente Prudente;SP;3541406;16/04/2020;Até 40%;1;228743;39%
Ribeirão Pires;SP;3543303;16/04/2020;>50-60%;1;123393;59%
Rio Claro;SP;3543907;16/04/2020;>50-60%;1;206424;51%
Salto;SP;3545209;16/04/2020;>40-50%;1;118663;49%
Santa Bárbara d'Oeste;SP;3545803;16/04/2020;>40-50%;1;193475;46%
Santana de Parnaíba;SP;3547304;16/04/2020;>50-60%;1;139447;53%
São Caetano do Sul;SP;3548807;16/04/2020;>40-50%;1;161127;49%
São Carlos;SP;3548906;16/04/2020;>50-60%;1;251983;51%
São João da Boa Vista;SP;3549102;16/04/2020;>50-60%;1;91211;52%
São Roque;SP;3550605;16/04/2020;>50-60%;1;91016;54%
São Sebastião;SP;3550704;16/04/2020;>60-70%;1;88980;67%
São Vicente;SP;3551009;16/04/2020;>50-60%;1;365798;58%
Sertãozinho;SP;3551702;16/04/2020;>50-60%;1;125815;50%
Sumaré;SP;3552403;16/04/2020;>40-50%;1;282441;45%
Suzano;SP;3552502;16/04/2020;>50-60%;1;297637;54%
Taboão da Serra;SP;3552809;16/04/2020;>40-50%;1;289664;49%
Tatuí;SP;3554003;16/04/2020;>50-60%;1;121766;51%
Taubaté;SP;3554102;16/04/2020;>40-50%;1;314924;50%
Ubatuba;SP;3555406;16/04/2020;>60-70%;1;90799;65%
Valinhos;SP;3556206;16/04/2020;>40-50%;1;129193;50%
Várzea Paulista;SP;3556503;16/04/2020;>40-50%;1;121838;50%
Vinhedo;SP;3556701;16/04/2020;>50-60%;1;78728;53%
Votorantim;SP;3557006;16/04/2020;>50-60%;1;122480;51%
Votuporanga;SP;3557105;16/04/2020;>50-60%;1;94547;54%
